matname,bandgap,totd,fom
mp-28158_K4Be3O5,6.5419,8.137844333333334,53.23696384423334
mp-28232_MgTi2O5,4.1609,22.56270166666667,93.88114536483334
mp-28251_Ta2Zn3O8,5.9885,13.716883333333334,82.14355584166667
mp-28261_Na4SnO3,3.4282000000000004,8.344157000000001,28.605439027400006
mp-28364_Rb2CdO2,3.5465999999999998,10.472512666666667,37.1418134236
mp-28365_Na3AuO2,4.1232,7.145061666666667,29.460518263999997
mp-28371_K2Zn3O4,4.1168,9.495535666666667,39.09122123253333
mp-28380_Rb3TlO3,3.8530999999999995,11.157824999999997,42.992215507499985
mp-28381_Cs3InO3,4.5583,11.6803,53.242311490000006
mp-28537_As2PbO4,4.2247,10.849452333333332,45.83568127263333
mp-28568_Rb3CuO2,4.3256,8.499953999999999,36.767401022399994
mp-2858_ZrO2,5.3885,20.28998466666667,109.33258237633333
mp-28670_Ba2Bi2O5,3.0674999999999994,33.278093000000005,102.0805502775
mp-28712_Si2Hg6O7,2.4246,12.151173333333332,29.461734863999997
mp-28796_Sr5(AuO4)2,3.3514999999999997,14.028876666666667,47.01778014833333
mp-2879_SrSnO3,3.9823000000000004,16.28925,64.868680275
mp-28853_LaAuO3,3.5186,14.119369666666666,49.68041410913333
mp-28940_Sr4Nb2O9,6.081200000000001,22.386791000000002,136.13855342920004
mp-2895_Mg2SiO4,8.375399999999999,7.0647443333333335,59.17005968939999
mp-2898_Ca(AuO2)2,3.1430000000000002,10.887760666666667,34.22023177533334
mp-29047_Tl3VO4,3.3621999999999996,21.222775000000002,71.355214105
mp-29048_Sr(BiO2)2,3.8442000000000003,15.083949666666667,57.985719308600004
mp-2908_Al2ZnO4,7.340700000000001,8.668634,63.633841603800015
mp-29164_SrBiO3,0.8518999999999997,29.854913666666665,25.43340095263332
mp-29205_YBO3,8.2376,11.99279433333333,98.79184260026665
mp-2931_Li2TiO3,4.7355,26.406859999999998,125.04968552999999
mp-29364_Li5SbO5,6.0473,11.425234666666666,69.09182159973334
mp-29365_Li5BiO5,3.5577,21.369879666666666,76.0276208901
mp-29396_Cu2PbO2,1.3041999999999998,14.581412666666665,19.017078399866662
mp-29454_Na3TlO2,3.1069,11.470082,35.6363977658
mp-29455_Ga4GeO8,4.8808,10.507197666666665,51.283530371466654
mp-29488_Na2ZnO2,4.3217,8.859269333333334,38.28710427786667
mp-29505_Cs3BiO3,5.1726,9.743842,50.40099712920001
mp-29521_RbBiO2,3.6184000000000003,11.298599000000001,40.88285062160001
mp-29524_K3BiO3,5.1759,7.005656999999999,36.2605800663
mp-29525_Rb3BiO3,5.4279,8.439024,45.8061783696
mp-29606_Rb2Zn3O4,4.1502,9.524180666666666,39.5272546028
mp-29699_TiNb3O6,0.9491999999999998,25.214625,23.933722049999997
mp-2970_Na4GeO4,6.4997,6.356977666666666,41.31844774003333
mp-29775_Sr4PdO6,3.5843000000000007,15.491576,55.52645585680001
mp-29792_CaNb2O4,2.0084,11.836858666666666,23.77314694613333
mp-29816_Ag2HgO2,1.0446000000000004,11.284282666666664,11.787561673600003
mp-29892_LiSb3O8,3.279,11.904580000000001,39.03511782
mp-29894_Hg2WO4,2.7385,17.691518333333335,48.44822295583334
mp-29911_Ba3Sb2O,0.8907000000000003,18.914696,16.847319727200006
mp-29920_Rb5Au3O2,2.551,9.929464000000001,25.330062664000003
mp-30120_K3BiO4,3.9256,8.407373999999999,33.0039873744
mp-30250_YAgO2,4.2588,10.616235666666666,45.2124244572
mp-30284_HgAsO3,2.6072,12.178377333333335,31.751465383466673
mp-30298_KAsO2,6.2463999999999995,7.161635666666666,44.73444102826666
mp-30299_RbAsO2,6.3369,7.0471613333333325,44.6571566532
mp-30300_Cs3As5O9,5.4934,7.230752333333332,39.72141486793333
mp-3033_RbTaO3,5.9054,15.61203933333333,92.19533707906665
mp-3051_Mg2GeO4,6.4839,7.836004,50.8078663356
mp-3056_NaTlO2,2.1059,13.951982333333333,29.381479595766667
mp-306_B2O3,10.3086,5.661843,58.3656747498
mp-3074_KAgO,3.7174,6.283673666666666,23.358928488466663
mp-3081_BeAl2O4,9.6656,8.929623333333334,86.31016729066667
mp-30972_Na2Sb4O7,4.6891,12.554574,58.8696529434
mp-30975_Na3BO3,7.2872,5.987218666666667,43.63005986773334
mp-30980_NaYO2,7.009399999999999,15.496583666666666,108.62175355313332
mp-30988_KBiO2,3.2183,11.784456333333333,37.92591581756667
mp-30990_K6Si2O7,7.1823999999999995,7.23994,52.000145055999994
mp-31116_LaScO3,5.926,30.80631466666667,182.55822071466667
mp-31250_BiBO3,4.583399999999999,17.739276,81.30619761839999
mp-31358_RbBO2,7.9605999999999995,6.308081666666666,50.21611491566666
mp-31418_La(SbO3)3,3.9208,15.182060333333334,59.52582215493334
mp-31419_LaSb5O12,4.976800000000001,12.899505333333332,64.19825814293334
mp-3163_BaSnO3,2.6303000000000005,20.379762,53.60488798860001
mp-3187_BaCeO3,4.2856,25.495043999999996,109.26156056639998
mp-3188_Zn(SbO3)2,2.9451,12.362575666666666,36.4090215959
mp-3277_BAsO4,8.0243,5.722339000000001,45.917764837700005
mp-3324_Nb2SnO6,2.3076000000000003,66.24339533333334,152.86325907120005
mp-3338_NaGaO2,6.107,6.314141333333333,38.560461122666666
mp-3349_Sr3Ti2O7,3.2629,71.34014333333333,232.77575368233335
mp-3359_Ba2SnO4,4.7919,18.012813,86.31559861470001
mp-3370_Y2Sn2O7,5.0691999999999995,18.159486,92.0540664312
mp-3378_SrHfO3,6.3526,27.812798,176.6835805748
mp-33940_Mg2PtO4,3.3459000000000003,8.237186666666668,27.560802868000007
mp-3397_Ba2TiO4,6.3631,13.898913666666667,88.44017755236668
mp-34022_Mg2SnO4,5.5026,8.352534666666665,45.96065725679999
mp-3427_LiAlO2,8.3345,6.148385666666666,51.24372033883333
mp-3443_Cd(GaO2)2,3.7634,11.616776,43.7185747984
mp-3491_NbSbO4,3.4316999999999998,61.35188766666667,210.5412729057
mp-3527_Na3AgO2,2.9977000000000005,7.2134,21.623609180000003
mp-352_HfO2,5.911200000000001,16.760502,99.07467942240001
mp-3536_MgAl2O4,8.5952,8.117446,69.77107185919999
mp-3540_Li2SnO3,5.945600000000001,18.903957000000002,112.39536673920003
mp-3563_Ba5Nb4O15,4.1289,59.59955933333334,246.0806205314
mp-35647_Zn2PtO4,2.3529000000000004,10.398061,24.465597726900004
mp-3575_Ca3(BO3)2,8.1466,10.984496666666665,89.48630054466665
mp-3614_KTaO3,3.5482,221.300696,785.2191295471999
mp-3635_LiBO2,9.4956,5.327164,50.584618478399996
mp-3642_ScCuO2,3.7272,12.407256333333335,46.244325805600006
mp-3653_Mg(SbO3)2,3.5694999999999997,10.560673666666666,37.69632465316666
mp-3666_LiTaO3,5.386699999999999,41.649688000000005,224.3543743496
mp-3731_LiNbO3,4.8370999999999995,38.89582333333333,188.14298704566664
mp-3744_NaNbO2,2.209199999999999,10.561960333333333,23.333482768399993
mp-3748_AlCuO2,3.913500000000001,8.605153333333332,33.67626757
mp-3771_MgTiO3,5.2159,18.359293666666666,95.76023983596667
mp-3788_SrAl4O7,7.3343,8.174551666666666,59.954614288833326
mp-3810_Hg(AsO3)2,2.6295,13.365906666666667,35.145651580000006
mp-3834_BaZrO3,5.009,58.530852,293.18103766800004
mp-3858_NaTaO3,4.3398,117.96021566666667,511.92374395020005
mp-3889_NaBO2,8.307,7.464516333333333,62.007737181
mp-38951_Mg(GaO2)2,5.3063,10.542208,55.9401183104
mp-3915_BaHgO2,4.7979,8.031534666666666,38.534500177199995
mp-3917_Cd2GeO4,3.1753,9.756590333333333,30.980101285433335
mp-3919_KBO2,8.229199999999999,5.752936333333333,47.34206367426666
mp-3924_LiNbO2,2.2685000000000004,14.851661333333334,33.69099373466668
mp-3952_BaY2O4,5.3302000000000005,18.093549666666668,96.44223843326668
mp-3982_KCuO2,3.838,6.357728999999999,24.400963901999997
mp-3996_GaAsO4,6.5921,6.450554333333334,42.52269922076667
mp-4019_CaTiO3,3.4723999999999995,124.613863,432.70917788119993
mp-4056_CaSc2O4,5.4879,20.732556666666667,113.778197731
mp-4086_La2Sn2O7,4.878900000000001,17.148156999999998,83.6641431873
mp-4103_Sr2Sb2O7,3.8392,14.428531333333332,55.39401749493333
mp-4117_Li2Si2O5,9.2746,5.125837000000001,47.5400878402
mp-4156_Li2ZrO3,6.2036,28.300342666666666,175.56400576693332
mp-4190_CaSnO3,5.568,10.626930999999999,59.17075180799999
mp-4236_BaZnO2,4.6575,12.711113,59.20200879749999
mp-4287_Sr2SnO4,5.279299999999999,14.364701666666667,75.83556950883332
mp-4387_SrZrO3,5.8016000000000005,36.511103999999996,211.8228209664
mp-4421_LaTaO4,5.117,40.857085000000005,209.06570394500002
mp-4481_Ca2SiO4,7.5271,8.229935666666668,61.947548756566675
mp-4482_NaSbO3,5.8289,7.670966666666668,44.71329760333334
mp-4527_Li8SnO6,7.0919,11.097804333333334,78.70451855156668
mp-4530_Cd2SiO4,3.8669,11.270561333333333,43.58213361986667
mp-4533_Na2SiO3,8.140699999999999,5.3201469999999995,43.30972068289999
mp-4555_Ca(AsO3)2,6.432600000000001,10.191102666666668,65.55528701360001
mp-4558_Li4GeO4,7.518,7.080263333333332,53.22941973999999
mp-4571_CaZrO3,6.100200000000001,37.84709766666666,230.87486518620003
mp-4584_Tl3BO3,2.0903000000000005,13.747554666666668,28.736513519733343
mp-4598_Sr4PtO6,4.3514,14.885297333333334,64.77188281626667
mp-4609_HfSiO4,8.0133,11.357437,91.01054991209999
mp-4624_TaBO4,5.3353,14.098075666666666,75.21746310436667
mp-4651_SrTiO3,3.0872999999999995,219.53639166666665,677.7747019924998
mp-4710_Hg3(BO3)2,4.5103,7.713187666666666,34.78879033296666
mp-4747_Ca2SnO4,5.22,12.268279333333334,64.04041812
mp-4812_Zn4B6O13,7.1482,7.1477189999999995,51.0933249558
mp-4819_MgGeO3,5.3508,8.582838333333333,45.925051354
mp-4820_ZrSiO4,7.2014000000000005,12.643411666666665,91.05026477633334
mp-4867_CaAl4O7,7.601999999999999,17.654234666666667,134.207491936
mp-4961_Na2HgO2,3.7485,6.631389666666666,24.857764165499997
mp-4974_La2Zr2O7,5.8523,29.318663,171.5816114749
mp-4995_LiSbO3,4.901199999999999,12.357932666666665,60.568699585866646
mp-5005_Mg3(BO3)2,9.0291,7.366059666666666,66.50888933629999
mp-5012_Li2SiO3,9.0519,6.2959223333333325,56.99005936909999
mp-5020_BaTiO3,3.2929000000000004,56.82934433333333,187.13334795523335
mp-504506_RbIn(MoO4)2,6.7748,6.539010666666667,44.300489464533335
mp-504510_MgV2O6,3.7914000000000003,19.63666166666667,74.45043904300002
mp-504554_Ba5Ta4O15,4.627599999999999,34.357802666666664,158.99416762026664
mp-504591_PbWO4,3.6692,21.521650000000005,78.96723818000002
mp-504598_Rb2PbO2,3.4851,8.135766666666667,28.353960410000003
mp-504651_CsVO3,5.5648,8.021740333333334,44.63938060693334
mp-504849_Cs2Li2SiO4,7.1286000000000005,9.408379,67.0685705394
mp-505212_Cs3AuO,2.8615,13.477206333333333,38.565025922833335
mp-505368_As2Pb3O8,4.9917,27.074320333333333,135.1468848079
mp-505743_GaBPbO4,4.8388,13.151719,63.6385378972
mp-5072_Rb2HgO2,4.7765,6.878005333333333,32.85279247466667
mp-510264_KY(WO4)2,5.2547,14.042488333333333,73.78906344516666
mp-510273_CsSbO2,4.3255,9.687563333333332,41.90355519833332
mp-510456_Zr(MoO4)2,5.1174,11.082779666666667,56.7150166662
mp-510607_SrCrO4,4.8998,9.687998333333333,47.46925423366666
mp-5127_LiCuO,2.6910000000000003,7.311694333333333,19.675769451
mp-5175_NaInO2,4.382,9.304964333333333,40.77435370866666
mp-5295_LaNbO4,5.836500000000001,18.756055666666665,109.4697188985
mp-5377_YTaO4,6.05,16.109534333333333,97.46268271666666
mp-5387_YNbO4,5.2118,20.752085,108.15571660300002
mp-5403_Rb2TiO3,6.773899999999999,8.511354666666668,57.65506537653334
mp-540584_K2PdO2,3.8509,9.137623666666666,35.188074977966664
mp-540586_Tl2SnO3,1.7176,20.116211,34.5516040136
mp-540631_KTa(GeO3)3,6.4726,10.38672,67.229083872
mp-540632_RbTa(GeO3)3,6.436999999999999,9.881157333333332,63.60500975466665
mp-540633_RbNb(GeO3)3,5.9413,10.949936,65.05685475679999
mp-540634_TaTl(GeO3)3,5.7233,14.428095666666666,82.57631992903333
mp-540635_BaSn(GeO3)3,5.8721,9.327376000000001,54.7712846096
mp-540688_SrIn2O4,3.8402000000000003,13.197744,50.681976508800005
mp-540707_Cs2Sn(GeO3)3,5.6480999999999995,8.444519333333334,47.6954896466
mp-540949_Ba3SrNb2O9,5.6721,19.126738,108.4887706098
mp-540950_Ba3SrTa2O9,6.374499999999999,19.157678666666666,122.12062266066665
mp-541037_CsCuO,3.1835999999999998,8.096127000000001,25.7748299172
mp-541040_Y2Be2GeO7,7.123399999999999,13.191509000000002,93.96839521060001
mp-541044_CsYO2,4.869400000000001,17.295689,84.21962801660001
mp-541190_Cs2LiVO4,6.7667,8.790838666666666,59.48496800573333
mp-541368_Tl4V2O7,3.1568000000000005,23.636729000000003,74.61642610720001
mp-5418_Li6Zr2O7,6.6279,20.272994333333333,134.36737914190002
mp-542085_Sr2GeO4,6.4398,12.925461666666669,83.23738804100002
mp-545359_KNa2CuO2,4.6485,8.412625666666667,39.106090411500006
mp-545544_Ba2TaBiO6,3.6379000000000006,59.473864999999996,216.35997348350003
mp-545850_VBiO4,3.6032,31.64707866666667,114.03075385173335
mp-546011_YZnAsO,1.6943000000000001,25.005207666666667,42.36632334963334
mp-546125_ScAsO4,6.1395,13.149404666666667,80.730769951
mp-546794_SiO2,10.4593,3.883357333333333,40.617199356533334
mp-547792_KSbO3,5.7535,7.332376666666668,42.18682915166667
mp-5477_Na5NbO5,5.678999999999999,7.573268,43.00858897199999
mp-5478_TlPd3O4,1.8578999999999999,31.654667,58.8112058193
mp-548615_Ba2ZnWO6,4.5197,28.635099,129.4220569503
mp-5488_LiInO2,3.8926999999999996,21.508454,83.7259588858
mp-549589_LaZnAsO,1.0343999999999998,24.880261666666666,25.736142667999992
mp-549737_Ba2Ca(BO3)2,6.9755,12.045881333333334,84.02604524066668
mp-550622_V2CdO6,4.1671,11.816155,49.2390995005
mp-550751_BaBeSiO4,7.8662,9.359364333333334,73.62263171886667
mp-550925_NaScAs2O7,6.7256,13.75875,92.535849
mp-551092_KLiZnO2,5.1558,9.584348333333333,49.414983137
mp-551269_Ba2LaSbO6,6.3375,22.605105,143.2598529375
mp-551873_Ca4Bi2O,1.1629000000000005,32.76244633333334,38.09944884103335
mp-5532_Sr2TiO4,3.4760999999999997,46.960673333333325,163.23999657399995
mp-553303_CsCu3O2,3.3697999999999997,9.154955999999999,30.85037072879999
mp-553310_CsCuO2,3.765,7.244972,27.27731958
mp-553961_ScNbO4,4.905600000000001,26.527116000000003,130.13142024960004
mp-554034_KLa2NbO6,5.8961,14.723837333333334,86.81321730106667
mp-554206_Cs2Al2As2O7,6.2103,7.148672666666666,44.395401861799996
mp-554278_TiO2,3.8911000000000002,28.954541333333328,112.66501578213332
mp-554381_Ca2VBiO6,4.418699999999999,13.019626333333335,57.529822879099996
mp-554699_GePbO3,4.3591,12.713481333333334,55.41933648013333
mp-554773_La3BWO9,4.9666000000000015,17.610565333333334,87.46463378453336
mp-554845_Na2Zn2O3,3.9982,10.172136333333333,40.67023548793333
mp-5548_Ta2Cd2O7,3.621,128.61272,465.70665912
mp-554959_K2Al2Sb2O7,5.6761,8.029484333333333,45.57615602443333
mp-555018_RbNa2AuO2,4.418,10.118920666666668,44.70539150533334
mp-555070_BaBe2(BO3)2,8.9592,9.618367333333332,86.17287661279998
mp-555082_CsLi5(BO3)2,7.2237,12.524167666666665,90.47082997369999
mp-555140_Cs2Li3GaO4,6.6743999999999994,13.657509666666668,91.1556825192
mp-555318_K2Zn(SiO3)2,7.8668,8.411320333333334,66.17017479826667
mp-555495_K3Y(BO3)2,6.5052,9.233991666666666,60.06896259
mp-555678_Na4Ti5O12,3.976,41.42099733333333,164.68988539733334
mp-555812_NaSr3BiO6,4.089,14.268416000000002,58.343553024000016
mp-556046_SrGa2B2O7,7.3674,9.526572666666667,70.1860714644
mp-556185_RbNaTiO3,6.1173,10.099234000000001,61.780044148200005
mp-556209_RbLiMoO4,7.6086,5.736001000000001,43.6429372086
mp-556258_Na3BeAl(SiO4)2,8.5051,5.900556666666667,50.18482450566667
mp-556275_Rb2Al2Sb2O7,5.7768999999999995,7.615711666666666,43.99520472716666
mp-556316_Ba3NaBiO6,3.8926000000000003,15.209275999999997,59.203627757599996
mp-556489_Ta2SnO6,2.9731000000000005,44.87476566666667,133.4171658035667
mp-556517_K2PbO2,3.492,7.892145666666667,27.559372668
mp-556653_Cd2BiAsO6,3.5425,16.158680333333333,57.24212508083333
mp-556695_NaSrBO3,7.3293,9.665694333333334,70.84277347730001
mp-556896_Ba4AgAuO6,3.152,16.52530966666667,52.087776069333344
mp-556966_KSrVO4,6.3657,9.602546333333335,61.12692919410001
mp-557070_Ca2BiAsO6,5.2183,12.634645999999998,65.93137322179999
mp-557183_KNaZnO2,4.7224,11.855439666666667,55.98612828186668
mp-557359_Cs2Al2Sb2O7,5.8152,7.035764333333333,40.914376751199995
mp-557401_Na6PbO5,3.2654,8.868543666666667,28.959342489133338
mp-557467_Li4Ca(BO3)2,8.5269,9.327812333333334,79.5373229851
mp-557506_Na3Ca2BiO6,4.0083,11.163524666666667,44.7467559214
mp-557577_K3ScSi2O7,6.7552,9.171390333333333,61.954575979733335
mp-557632_K2LiBO3,7.4663,9.230382333333333,68.91680361536667
mp-557761_KBa4Sb3O,1.6447999999999996,16.349099,26.890998035199992
mp-557787_TlSbO3,3.7209,10.544780333333334,39.2360731423
mp-557807_CsK2AuO2,4.3199000000000005,8.766389,37.869923841100004
mp-557855_CaGaBO4,7.5526,7.125978000000001,53.819661442800005
mp-557871_CuAsPbO4,3.6326,12.572702,45.6715972852
mp-557993_BiO2,2.0599000000000003,30.211516666666668,62.23270318166668
mp-558054_SrLi2Ta2O7,4.1638,43.755501,182.18915506380003
mp-558085_KNaGeO3,6.4593,8.682886666666667,56.085369846
mp-558362_CaMgGeO4,6.6566,7.893488666666667,52.54379665853334
mp-558369_K2LiVO4,6.9994,8.127295000000002,56.88618862300001
mp-558628_KLi2BO3,8.0985,8.962380333333334,72.5818371295
mp-558629_Ba2ZnSi2O7,7.2884,8.965302333333334,65.34270952626667
mp-558781_ScTaO4,5.8107,23.201964,134.8196522148
mp-558828_K3Nb3(BO6)2,4.0173,28.513133,114.5458092009
mp-558941_LiYSiO4,8.3694,8.863355333333333,74.1809661268
mp-559067_KNa2AuO2,4.5612,8.64258,39.420535896000004
mp-559106_KLi3PbO4,3.6269,9.880347666666667,35.835032952233334
mp-559186_BaBiBO4,5.5231,15.834633000000002,87.45626152230001
mp-559270_RbBa4Sb3O,1.5108000000000001,16.346445,24.696209106
mp-559348_BaZr(BO3)2,7.2393,12.890782666666667,93.3202429588
mp-5594_Sc2Si2O7,7.2357,10.363046666666667,74.983896766
mp-559759_CaAlBO4,8.4903,6.691126333333334,56.8096699079
mp-559969_CaLaGaO4,6.0716,12.396993333333333,75.26958472266666
mp-560156_SrTlVO4,4.475999999999999,17.033592666666667,76.24236077599998
mp-560157_LiMgVO4,5.7452000000000005,9.085680333333334,52.19905065106668
mp-560340_La2Pd2O5,2.4869000000000003,18.61547333333333,46.294820632666664
mp-560398_K2Zn(GeO3)2,6.1246,9.249504666666667,56.64951628146667
mp-560441_BaZn2Si2O7,6.897,8.440078333333332,58.211220264999994
mp-560605_LiLa4AuO8,3.6911000000000005,18.966779333333335,70.00827919726669
mp-560647_Ca2GeO4,6.629499999999999,8.487561000000001,56.2682856495
mp-560767_KNaTiO3,6.3111,10.284035000000001,64.9035732885
mp-560791_CsNaTiO3,5.7097,10.718141666666666,61.19737347416666
mp-560860_Na2PtO3,3.4814,9.154878333333334,31.871793429666667
mp-560870_BaGa2B2O7,7.3271,8.589489666666667,62.936049736633336
mp-560950_K2NaTlO3,3.5575,10.749983,38.2430645225
mp-561277_K2PbO3,2.8844000000000003,10.624298,30.644725151200003
mp-561315_Cs3AlGe2O7,6.7513,8.009551,54.074881666299994
mp-561446_BaCa(GaO2)4,5.873900000000001,12.070095666666667,70.89853493643335
mp-561725_CsBO2,7.4714,8.938933666666665,66.78634899713333
mp-562072_Cs3SbO3,5.2522,8.836375,46.410408775
mp-562263_Cs2PbO2,3.3920999999999997,9.845397333333333,33.396572294399995
mp-562441_Cs3AlO3,5.0683,10.811784000000001,54.7973648472
mp-562854_CsNb2BiO7,3.9603,26.962658,106.78021447740001
mp-5637_SrZnO2,4.6731,13.922886,65.0630385666
mp-5769_Li3SbO4,5.9939,13.253303333333333,79.43897484966666
mp-5784_Na2GeO3,6.6384,5.987882333333334,39.749958081600006
mp-5794_Zn(GaO2)2,5.0975,10.981532999999999,55.97836446749999
mp-5840_LiScO2,6.1031,23.058638666666667,140.72917764653334
mp-5854_LiGaO2,6.2866,6.965202666666666,43.78744308426666
mp-5860_K2HgO2,4.7161,6.318719333333334,29.799712247933336
mp-5966_Cd2SnO4,2.0395,14.014036666666668,28.58162778166667
mp-6019_Sr2YNbO6,5.1598999999999995,31.71665966666667,163.65479221403334
mp-6062_YAl3(BO3)4,8.7597,10.598778000000001,92.84211564660002
mp-6064_Sr3MgPtO6,4.9978,12.320233333333334,61.57406215333334
mp-6066_NaTaGeO5,5.595199999999999,34.960739,195.61232685279995
mp-6081_Ba2Ti(SiO4)2,6.7125,15.71100433333333,105.46011658749998
mp-6126_LiCdBO3,5.0889999999999995,7.465023666666667,37.989505439666665
mp-6138_Na2TiSiO5,6.1271,9.136681666666666,55.98136223983333
mp-6224_LiScSiO4,7.6304,11.535417333333333,88.01984842026667
mp-6228_Na2TiGeO5,6.2748,13.278517666666668,83.3200426548
mp-6273_Ba4Na(SbO4)3,3.8484,22.998601999999995,88.50781993679998
mp-6289_Ba2Ti(GeO4)2,6.3625,45.551821,289.82346111249996
mp-6325_Ba3MgTa2O9,5.1407,26.951385000000002,138.5489848695
mp-6333_NaIn(SiO3)2,6.9708,7.577988,52.8246387504
mp-6361_NaSr3NbO6,5.4298,19.047762000000002,103.42553810760002
mp-6391_Na2ZnSiO4,7.136699999999999,5.812968666666667,41.4854134834
mp-6402_Na2ZnGeO4,6.0169999999999995,6.120558333333332,36.82739949166666
mp-6406_Na2MgSiO4,7.8653,5.332945333333334,41.94521493026667
mp-6434_RbAlSiO4,8.4884,8.123934,68.95920136560001
mp-6474_Ba3MgNb2O9,4.3713,38.439234666666664,168.02942649839997
mp-647813_Cs2CrO4,5.858499999999999,7.318672666666667,42.87644381766666
mp-6493_CaMgSiO4,8.1648,7.570016333333334,61.807669358400005
mp-6499_BaLiBO3,7.4679,10.977529666666667,81.9790937977
mp-6507_Na2Zn2Si2O7,7.271,7.098558333333333,51.613617641666664
mp-6526_NaGeSbO5,4.8491,10.557212666666667,51.19297994193333
mp-6564_Sr2MgSi2O7,7.9994,8.387202666666667,67.09258901173334
mp-6600_K2Zr(SiO3)3,8.329799999999999,9.667593666666667,80.52912172459999
mp-6655_Y2Be2SiO7,8.010100000000001,11.250335333333332,90.11631105353334
mp-6660_BaNaBO3,6.9049000000000005,10.062651666666667,69.48160349316667
mp-6661_BaTi(SiO3)3,5.9064000000000005,10.616367333333335,62.70451201760001
mp-6675_Na2Zn(SiO3)2,8.0628,5.8076963333333325,46.82629399639999
mp-6694_Cs2Zr(SiO3)3,8.3378,9.074873666666667,75.66448165793334
mp-6730_Sr3ZnPtO6,4.8386000000000005,13.746623666666666,66.51441327353334
mp-676666_Rb2CeO3,4.758,20.466587333333333,97.380022532
mp-6766_CaMg(SiO3)2,8.5151,8.446725666666667,71.92471372423334
mp-676861_AlSbO4,4.2661,10.812401666666666,46.126786750166666
mp-6853_Ca3TaGa3(SiO7)2,6.8511,31.805035333333333,217.8994775722
mp-6983_NaAgO,2.8857000000000004,6.587368666666666,19.009169761400003
mp-7020_LiYO2,6.7552,13.297880333333334,89.82984122773334
mp-7027_InBO3,5.5877,9.784903333333334,54.67510435566667
mp-7041_CaHgO2,4.3662,7.898869666666667,34.4880447386
mp-7074_NaSc(SiO3)2,8.3958,8.437939,70.8432482562
mp-7118_Rb4SnO4,5.274900000000001,8.503516666666666,44.855200065000005
mp-7128_Cd(AsO3)2,4.5475,11.014731333333335,50.089490738333346
mp-7148_K2SrTa2O7,4.1107,39.55492533333334,162.59843156773334
mp-7181_CsSr2Ta3O10,3.8296999999999994,33.185431,127.09024510069999
mp-7205_LiInSiO4,6.1168,9.128449,55.836896843199995
mp-7232_Cs2HgO2,4.5877,8.738911333333332,40.091503523933326
mp-7249_Ba3Nb2ZnO9,4.332,46.39590466666667,200.987059016
mp-7258_K4SnO4,5.5478000000000005,7.548070666666667,41.87518644453334
mp-733_GeO2,6.292800000000001,6.5229029999999995,41.0473239984
mp-7374_Ba(CuO)2,2.7734,13.999773,38.8269704382
mp-7375_KNbO3,3.608,36.06701233333333,130.12978049866666
mp-7404_Na3SbO4,5.3809,10.079248,54.235425563199996
mp-7469_NaCuO,3.4092000000000002,5.990073666666667,20.421359144400004
mp-7470_RbCuO,3.8575999999999997,6.597600666666668,25.450904331733334
mp-7471_Li3AuO3,4.124,13.019397666666668,53.691995977333335
mp-7472_RbAuO2,4.4036,6.141038666666667,27.042677872533332
mp-7500_Na4SiO4,7.3149,6.200019,45.3525189831
mp-752508_Cs2WO4,8.0483,6.97024,56.098582592
mp-752676_TiBi2O5,3.8950000000000005,28.767092666666667,112.04782593666668
mp-752692_K2SnO2,3.0205,8.063023333333332,24.35436197833333
mp-752849_Y2Pb2O7,2.4149000000000003,19.45293,46.976880657
mp-753287_CaCdO2,1.9478000000000002,17.337051,33.7691079378
mp-7534_K2Cd2O3,2.0759,25.516424999999998,52.96954665749999
mp-753746_Rb2O,3.7303,10.10431,37.692107593
mp-753798_Rb2SnO3,5.1601,13.077912666666668,67.48333715126667
mp-753802_Sc2Ti2O7,5.2797,15.505348666666665,81.8635893554
mp-753993_NbVO5,3.1799,68.32645933333333,217.27130803406666
mp-754065_Hg(SbO3)2,2.2003000000000004,13.353087666666667,29.380798792966672
mp-754128_Ba3Hf2O7,5.567,28.388491666666667,158.03873310833333
mp-754246_TiSnO3,1.7794999999999996,22.97271166666667,40.87994041083333
mp-754326_NaAgO2,2.2729999999999997,9.200902666666666,20.91365176133333
mp-754329_CdSnO3,3.0019,12.205191000000001,36.6387628629
mp-754363_Ba2HfO4,5.4018,27.909352666666667,150.76074123479998
mp-754535_LaAgO2,4.564,11.655868666666668,53.19738459466667
mp-754594_VBO4,5.1195,7.322652333333333,37.4883186205
mp-754853_CaHfO3,6.6909,28.180620666666666,188.55371481859999
mp-755013_Li5TaO5,6.2511,18.888819333333334,118.0758985346
mp-755026_La2Pt2O7,2.1244999999999994,16.644089,35.36036708049999
mp-755116_In2Pt2O7,3.4617999999999993,12.607634,43.64510738119999
mp-755135_La6WO12,4.711,24.476294999999997,115.30782574499999
mp-755287_Ca3CdO4,4.797499999999999,16.146669,77.4636445275
mp-755292_Cs2BeO2,5.4793,10.898654333333333,59.71699668863334
mp-755352_Li2HfO3,6.7959,23.672869000000002,160.8784504371
mp-755401_Na3CuO2,4.3784,6.773703333333334,29.65798267466667
mp-755436_Na3VO4,7.5168,4.973142999999999,37.382121302399995
mp-755478_CdBiO3,1.5419999999999998,20.857728,32.162616576
mp-755558_BaLa2O4,5.6265,17.856087000000002,100.46727350550002
mp-755586_NaLaO2,5.3908000000000005,18.196550333333334,98.09396353693334
